test_id,original_index,title,clone_domain_label,similarity_score,clone_type
19092421,6096495,Secure Hash,java,0.97742736,Non-Clone
19093138,6096495,Secure Hash,java,0.9625213,Non-Clone
19101264,6096495,Secure Hash,java,0.976937,Non-Clone
19101353,6096495,Secure Hash,java,0.9443409,Non-Clone
19105965,6096495,Secure Hash,java,0.93939006,Non-Clone
19105966,6096495,Secure Hash,java,0.93939006,Non-Clone
19119646,6096495,Secure Hash,java,0.9602643,Non-Clone
19119787,6096495,Secure Hash,java,0.9741342,Non-Clone
19134737,6096495,Secure Hash,java,0.9664544,Non-Clone
19156058,6096495,Secure Hash,java,0.96921706,Non-Clone
19160249,6096495,Secure Hash,java,0.9695024,Non-Clone
19164800,6096495,Secure Hash,java,0.97336084,Non-Clone
19165992,6096495,Secure Hash,java,0.9611039,Non-Clone
19165993,6096495,Secure Hash,java,0.9417769,Non-Clone
19170528,6096495,Secure Hash,java,0.93847704,Non-Clone
19178955,6096495,Secure Hash,java,0.96863455,Non-Clone
19180309,6096495,Secure Hash,java,0.96995413,Non-Clone
19180312,6096495,Secure Hash,java,0.969116,Non-Clone
19202162,6096495,Secure Hash,java,0.94640434,Non-Clone
19206776,6096495,Secure Hash,java,0.9639225,Non-Clone
19239465,6096495,Secure Hash,java,0.9698205,Non-Clone
19239468,6096495,Secure Hash,java,0.9679978,Non-Clone
19239470,6096495,Secure Hash,java,0.97610617,Non-Clone
19239471,6096495,Secure Hash,java,0.96715325,Non-Clone
19239472,6096495,Secure Hash,java,0.9664615,Non-Clone
19241374,6096495,Secure Hash,java,0.9720497,Non-Clone
19251812,6096495,Secure Hash,java,0.95328397,Non-Clone
19251815,6096495,Secure Hash,java,0.9686117,Non-Clone
19251816,6096495,Secure Hash,java,0.95792276,Non-Clone
19256810,6096495,Secure Hash,java,0.96471953,Non-Clone
19269633,6096495,Secure Hash,java,0.970835,Non-Clone
19270058,6096495,Secure Hash,java,0.9676518,Non-Clone
19271345,6096495,Secure Hash,java,0.9619421,Non-Clone
19274058,6096495,Secure Hash,java,0.9488381,Non-Clone
19296517,6096495,Secure Hash,java,0.9684917,Non-Clone
19302358,6096495,Secure Hash,java,0.96483994,Non-Clone
19306426,6096495,Secure Hash,java,0.95478404,Non-Clone
19309210,6096495,Secure Hash,java,0.94465876,Non-Clone
19309284,6096495,Secure Hash,java,0.97222316,Non-Clone
19327670,6096495,Secure Hash,java,0.9603027,Non-Clone
19334741,6096495,Secure Hash,java,0.9685266,Non-Clone
19334742,6096495,Secure Hash,java,0.9742652,Non-Clone
19359481,6096495,Secure Hash,java,0.9767554,Non-Clone
19365189,6096495,Secure Hash,java,0.9724065,Non-Clone
19368140,6096495,Secure Hash,java,0.9614959,Non-Clone
19393485,6096495,Secure Hash,java,0.94292784,Non-Clone
19396448,6096495,Secure Hash,java,0.96669376,Non-Clone
19403605,6096495,Secure Hash,java,0.9555887,Non-Clone
19404359,6096495,Secure Hash,java,0.96067584,Non-Clone
19405259,6096495,Secure Hash,java,0.97244024,Non-Clone
19418241,6096495,Secure Hash,java,0.97947323,Non-Clone
19418879,6096495,Secure Hash,java,0.9690541,Non-Clone
19423738,6096495,Secure Hash,java,0.9502545,Non-Clone
19427747,6096495,Secure Hash,java,0.93844163,Non-Clone
19429938,6096495,Secure Hash,java,0.9616072,Non-Clone
19429939,6096495,Secure Hash,java,0.9636788,Non-Clone
19439208,6096495,Secure Hash,java,0.95381504,Non-Clone
19439622,6096495,Secure Hash,java,0.9671826,Non-Clone
19439623,6096495,Secure Hash,java,0.9572246,Non-Clone
19444316,6096495,Secure Hash,java,0.9630195,Non-Clone
19444317,6096495,Secure Hash,java,0.97282743,Non-Clone
19447776,6096495,Secure Hash,java,0.95963484,Non-Clone
19452949,6096495,Secure Hash,java,0.95075494,Non-Clone
19455419,6096495,Secure Hash,java,0.9674618,Non-Clone
19458752,6096495,Secure Hash,java,0.95437056,Non-Clone
19459603,6096495,Secure Hash,java,0.95764995,Non-Clone
19480204,6096495,Secure Hash,java,0.95366335,Non-Clone
19497308,6096495,Secure Hash,java,0.9575101,Non-Clone
19499572,6096495,Secure Hash,java,0.96899986,Non-Clone
19509281,6096495,Secure Hash,java,0.9689933,Non-Clone
19511056,6096495,Secure Hash,java,0.96654326,Non-Clone
19521938,6096495,Secure Hash,java,0.9734581,Non-Clone
19529571,6096495,Secure Hash,java,0.9667416,Non-Clone
19532215,6096495,Secure Hash,java,0.96285945,Non-Clone
19542807,6096495,Secure Hash,java,0.9451711,Non-Clone
19556731,6096495,Secure Hash,java,0.9740844,Non-Clone
19584180,6096495,Secure Hash,java,0.97098553,Non-Clone
19584181,6096495,Secure Hash,java,0.9715757,Non-Clone
19595140,6096495,Secure Hash,java,0.9646114,Non-Clone
19595141,6096495,Secure Hash,java,0.9560587,Non-Clone
19595142,6096495,Secure Hash,java,0.96858156,Non-Clone
19595143,6096495,Secure Hash,java,0.96516436,Non-Clone
19595144,6096495,Secure Hash,java,0.9641043,Non-Clone
19595150,6096495,Secure Hash,java,0.9787215,Non-Clone
19595152,6096495,Secure Hash,java,0.95178574,Non-Clone
19596852,6096495,Secure Hash,java,0.94537276,Non-Clone
19612473,6096495,Secure Hash,java,0.96392006,Non-Clone
19641827,6096495,Secure Hash,java,0.96048117,Non-Clone
19642026,6096495,Secure Hash,java,0.9503745,Non-Clone
19643038,6096495,Secure Hash,java,0.9604281,Non-Clone
19643039,6096495,Secure Hash,java,0.9604281,Non-Clone
19646104,6096495,Secure Hash,java,0.938313,Non-Clone
19648044,6096495,Secure Hash,java,0.9555887,Non-Clone
19648045,6096495,Secure Hash,java,0.92515105,Non-Clone
19657519,6096495,Secure Hash,java,0.94968903,Non-Clone
19657520,6096495,Secure Hash,java,0.966647,Non-Clone
19659510,6096495,Secure Hash,java,0.96731293,Non-Clone
19663165,6096495,Secure Hash,java,0.97278994,Non-Clone
19671987,6096495,Secure Hash,java,0.9284035,Non-Clone
19671988,6096495,Secure Hash,java,0.92515105,Non-Clone
19672672,6096495,Secure Hash,java,0.966063,Non-Clone
19672673,6096495,Secure Hash,java,0.95781565,Non-Clone
19672701,6096495,Secure Hash,java,0.94764334,Non-Clone
19683070,6096495,Secure Hash,java,0.94677997,Non-Clone
19684534,6096495,Secure Hash,java,0.97962534,Non-Clone
19694057,6096495,Secure Hash,java,0.969736,Non-Clone
19694059,6096495,Secure Hash,java,0.967078,Non-Clone
19696185,6096495,Secure Hash,java,0.97058153,Non-Clone
19698452,6096495,Secure Hash,java,0.9432433,Non-Clone
19698453,6096495,Secure Hash,java,0.96363926,Non-Clone
19698454,6096495,Secure Hash,java,0.97206986,Non-Clone
19698455,6096495,Secure Hash,java,0.9527309,Non-Clone
19698456,6096495,Secure Hash,java,0.9497448,Non-Clone
19698457,6096495,Secure Hash,java,0.9497448,Non-Clone
19698458,6096495,Secure Hash,java,0.9455082,Non-Clone
19703624,6096495,Secure Hash,java,0.94965404,Non-Clone
19718306,6096495,Secure Hash,java,0.9630535,Non-Clone
19719032,6096495,Secure Hash,java,0.9723591,Non-Clone
19729603,6096495,Secure Hash,java,0.9683068,Non-Clone
19735485,6096495,Secure Hash,java,0.9662263,Non-Clone
19748601,6096495,Secure Hash,java,0.9699311,Non-Clone
19748604,6096495,Secure Hash,java,0.9699311,Non-Clone
19754091,6096495,Secure Hash,java,0.9563972,Non-Clone
19757079,6096495,Secure Hash,java,0.9634567,Non-Clone
19757092,6096495,Secure Hash,java,0.9678436,Non-Clone
19757093,6096495,Secure Hash,java,0.9657527,Non-Clone
19758796,6096495,Secure Hash,java,0.95914763,Non-Clone
19777465,6096495,Secure Hash,java,0.9629927,Non-Clone
19777470,6096495,Secure Hash,java,0.94360906,Non-Clone
19777480,6096495,Secure Hash,java,0.9528444,Non-Clone
19785785,6096495,Secure Hash,java,0.9723741,Non-Clone
19785786,6096495,Secure Hash,java,0.96561253,Non-Clone
19786863,6096495,Secure Hash,java,0.95452225,Non-Clone
19793144,6096495,Secure Hash,java,0.96266174,Non-Clone
19793148,6096495,Secure Hash,java,0.9531162,Non-Clone
19793149,6096495,Secure Hash,java,0.95352393,Non-Clone
19793150,6096495,Secure Hash,java,0.9504542,Non-Clone
19793152,6096495,Secure Hash,java,0.9519822,Non-Clone
19799863,6096495,Secure Hash,java,0.9526137,Non-Clone
19800375,6096495,Secure Hash,java,0.97281784,Non-Clone
19801609,6096495,Secure Hash,java,0.9661268,Non-Clone
19823967,6096495,Secure Hash,java,0.94177043,Non-Clone
19827814,6096495,Secure Hash,java,0.95772904,Non-Clone
19827818,6096495,Secure Hash,java,0.9524002,Non-Clone
19841449,6096495,Secure Hash,java,0.97043204,Non-Clone
19859492,6096495,Secure Hash,java,0.97965497,Non-Clone
19869681,6096495,Secure Hash,java,0.97613275,Non-Clone
19869684,6096495,Secure Hash,java,0.9592437,Non-Clone
19881157,6096495,Secure Hash,java,0.9711648,Non-Clone
19881158,6096495,Secure Hash,java,0.9770466,Non-Clone
19882460,6096495,Secure Hash,java,0.97444046,Non-Clone
19885750,6096495,Secure Hash,java,0.94979036,Non-Clone
19887540,6096495,Secure Hash,java,0.9558095,Non-Clone
19889671,6096495,Secure Hash,java,0.96449685,Non-Clone
19889674,6096495,Secure Hash,java,0.97638893,Non-Clone
19893824,6096495,Secure Hash,java,0.9711238,Non-Clone
19897718,6096495,Secure Hash,java,0.97326434,Non-Clone
19904732,6096495,Secure Hash,java,0.9498013,Non-Clone
19909029,6096495,Secure Hash,java,0.9453218,Non-Clone
19911442,6096495,Secure Hash,java,0.96533185,Non-Clone
19918944,6096495,Secure Hash,java,0.95688623,Non-Clone
19918945,6096495,Secure Hash,java,0.9761431,Non-Clone
19918946,6096495,Secure Hash,java,0.97123086,Non-Clone
19918947,6096495,Secure Hash,java,0.98188096,Non-Clone
19918949,6096495,Secure Hash,java,0.9459639,Non-Clone
19918950,6096495,Secure Hash,java,0.9460324,Non-Clone
19918954,6096495,Secure Hash,java,0.9487027,Non-Clone
19918957,6096495,Secure Hash,java,0.9748734,Non-Clone
19925708,6096495,Secure Hash,java,0.9721158,Non-Clone
19927317,6096495,Secure Hash,java,0.97932243,Non-Clone
19930661,6096495,Secure Hash,java,0.9375586,Non-Clone
19946106,6096495,Secure Hash,java,0.9803779,Non-Clone
19956991,6096495,Secure Hash,java,0.9716016,Non-Clone
19968762,6096495,Secure Hash,java,0.94587934,Non-Clone
19985444,6096495,Secure Hash,java,0.96182376,Non-Clone
19995041,6096495,Secure Hash,java,0.965767,Non-Clone
20004213,6096495,Secure Hash,java,0.96368855,Non-Clone
20004214,6096495,Secure Hash,java,0.95146716,Non-Clone
20014766,6096495,Secure Hash,java,0.97273695,Non-Clone
20022332,6096495,Secure Hash,java,0.9749438,Non-Clone
20022333,6096495,Secure Hash,java,0.95615625,Non-Clone
20023726,6096495,Secure Hash,java,0.9765773,Non-Clone
20026622,6096495,Secure Hash,java,0.96568424,Non-Clone
20033421,6096495,Secure Hash,java,0.96800685,Non-Clone
20042367,6096495,Secure Hash,java,0.9490196,Non-Clone
20058783,6096495,Secure Hash,java,0.9518284,Non-Clone
20061253,6096495,Secure Hash,java,0.9497001,Non-Clone
20077499,6096495,Secure Hash,java,0.94640434,Non-Clone
20079783,6096495,Secure Hash,java,0.95924026,Non-Clone
20079784,6096495,Secure Hash,java,0.97398686,Non-Clone
20082018,6096495,Secure Hash,java,0.94087267,Non-Clone
20082019,6096495,Secure Hash,java,0.9532581,Non-Clone
20086231,6096495,Secure Hash,java,0.9808234,Non-Clone
20086239,6096495,Secure Hash,java,0.95175755,Non-Clone
20098116,6096495,Secure Hash,java,0.96590376,Non-Clone
20098120,6096495,Secure Hash,java,0.9389322,Non-Clone
20098181,6096495,Secure Hash,java,0.9304898,Non-Clone
20103135,6096495,Secure Hash,java,0.96987236,Non-Clone
20107697,6096495,Secure Hash,java,0.95364624,Non-Clone
20124904,6096495,Secure Hash,java,0.97922766,Non-Clone
20125588,6096495,Secure Hash,java,0.9711304,Non-Clone
20126000,6096495,Secure Hash,java,0.9702152,Non-Clone
20132603,6096495,Secure Hash,java,0.97260594,Non-Clone
20138356,6096495,Secure Hash,java,0.9676873,Non-Clone
20138357,6096495,Secure Hash,java,0.9676873,Non-Clone
20138358,6096495,Secure Hash,java,0.9627821,Non-Clone
20138359,6096495,Secure Hash,java,0.9627821,Non-Clone
20140018,6096495,Secure Hash,java,0.96600693,Non-Clone
20144370,6096495,Secure Hash,java,0.9490928,Non-Clone
20150414,6096495,Secure Hash,java,0.97732157,Non-Clone
20150595,6096495,Secure Hash,java,0.96878505,Non-Clone
20171595,6096495,Secure Hash,java,0.9753089,Non-Clone
20192515,6096495,Secure Hash,java,0.96422327,Non-Clone
20192516,6096495,Secure Hash,java,0.94737697,Non-Clone
20200278,6096495,Secure Hash,java,0.9735631,Non-Clone
20200415,6096495,Secure Hash,java,0.96798337,Non-Clone
20203144,6096495,Secure Hash,java,0.9718168,Non-Clone
20206054,6096495,Secure Hash,java,0.94902295,Non-Clone
20221128,6096495,Secure Hash,java,0.9690466,Non-Clone
20229813,6096495,Secure Hash,java,0.9476608,Non-Clone
20239813,6096495,Secure Hash,java,0.97249055,Non-Clone
20245206,6096495,Secure Hash,java,0.98109174,Non-Clone
20249923,6096495,Secure Hash,java,0.97850287,Non-Clone
20253683,6096495,Secure Hash,java,0.9699311,Non-Clone
20253686,6096495,Secure Hash,java,0.9699311,Non-Clone
20255203,6096495,Secure Hash,java,0.94649863,Non-Clone
20255987,6096495,Secure Hash,java,0.95212543,Non-Clone
20261911,6096495,Secure Hash,java,0.9495674,Non-Clone
20273268,6096495,Secure Hash,java,0.95212364,Non-Clone
20273274,6096495,Secure Hash,java,0.95112205,Non-Clone
20273853,6096495,Secure Hash,java,0.9532118,Non-Clone
20285936,6096495,Secure Hash,java,0.9494547,Non-Clone
20285937,6096495,Secure Hash,java,0.95713943,Non-Clone
20301805,6096495,Secure Hash,java,0.9788503,Non-Clone
20301914,6096495,Secure Hash,java,0.9714373,Non-Clone
20306477,6096495,Secure Hash,java,0.9744674,Non-Clone
20306478,6096495,Secure Hash,java,0.9748116,Non-Clone
20306479,6096495,Secure Hash,java,0.942834,Non-Clone
20306900,6096495,Secure Hash,java,0.964754,Non-Clone
20313719,6096495,Secure Hash,java,0.9440677,Non-Clone
20318761,6096495,Secure Hash,java,0.9741975,Non-Clone
20323808,6096495,Secure Hash,java,0.95127463,Non-Clone
20325808,6096495,Secure Hash,java,0.9528756,Non-Clone
20325809,6096495,Secure Hash,java,0.9555887,Non-Clone
20325810,6096495,Secure Hash,java,0.96058625,Non-Clone
20333216,6096495,Secure Hash,java,0.96859896,Non-Clone
20360280,6096495,Secure Hash,java,0.9383761,Non-Clone
20360284,6096495,Secure Hash,java,0.92515105,Non-Clone
20360285,6096495,Secure Hash,java,0.9415066,Non-Clone
20364103,6096495,Secure Hash,java,0.94330406,Non-Clone
20368287,6096495,Secure Hash,java,0.9647951,Non-Clone
20368298,6096495,Secure Hash,java,0.9451513,Non-Clone
20368299,6096495,Secure Hash,java,0.9430165,Non-Clone
20368301,6096495,Secure Hash,java,0.9422018,Non-Clone
20368305,6096495,Secure Hash,java,0.97149533,Non-Clone
20368306,6096495,Secure Hash,java,0.9732088,Non-Clone
20368785,6096495,Secure Hash,java,0.9431232,Non-Clone
20375196,6096495,Secure Hash,java,0.96834284,Non-Clone
20376263,6096495,Secure Hash,java,0.9488527,Non-Clone
20377554,6096495,Secure Hash,java,0.9533593,Non-Clone
20377558,6096495,Secure Hash,java,0.95103073,Non-Clone
20383223,6096495,Secure Hash,java,0.9758404,Non-Clone
20386286,6096495,Secure Hash,java,0.94223666,Non-Clone
20388648,6096495,Secure Hash,java,0.96878505,Non-Clone
20394349,6096495,Secure Hash,java,0.96568424,Non-Clone
20399133,6096495,Secure Hash,java,0.96969813,Non-Clone
20402947,6096495,Secure Hash,java,0.9704956,Non-Clone
20413414,6096495,Secure Hash,java,0.97359943,Non-Clone
20413415,6096495,Secure Hash,java,0.97359943,Non-Clone
20414872,6096495,Secure Hash,java,0.9440095,Non-Clone
20414874,6096495,Secure Hash,java,0.9326081,Non-Clone
20436109,6096495,Secure Hash,java,0.95633364,Non-Clone
20437061,6096495,Secure Hash,java,0.97112805,Non-Clone
20437836,6096495,Secure Hash,java,0.9790785,Non-Clone
20441820,6096495,Secure Hash,java,0.91030943,Non-Clone
20443689,6096495,Secure Hash,java,0.9668249,Non-Clone
20451758,6096495,Secure Hash,java,0.966696,Non-Clone
20451762,6096495,Secure Hash,java,0.9679522,Non-Clone
20461003,6096495,Secure Hash,java,0.9730959,Non-Clone
20461004,6096495,Secure Hash,java,0.94795865,Non-Clone
20463342,6096495,Secure Hash,java,0.9562323,Non-Clone
20463343,6096495,Secure Hash,java,0.9622023,Non-Clone
20477929,6096495,Secure Hash,java,0.97361386,Non-Clone
20479941,6096495,Secure Hash,java,0.9701279,Non-Clone
20482736,6096495,Secure Hash,java,0.96727294,Non-Clone
20482744,6096495,Secure Hash,java,0.9520747,Non-Clone
20493062,6096495,Secure Hash,java,0.9799344,Non-Clone
20494705,6096495,Secure Hash,java,0.9354106,Non-Clone
20498943,6096495,Secure Hash,java,0.9680539,Non-Clone
20503667,6096495,Secure Hash,java,0.949898,Non-Clone
20506407,6096495,Secure Hash,java,0.97876537,Non-Clone
20506671,6096495,Secure Hash,java,0.9488827,Non-Clone
20516454,6096495,Secure Hash,java,0.9692834,Non-Clone
20525300,6096495,Secure Hash,java,0.9741975,Non-Clone
20527154,6096495,Secure Hash,java,0.9674643,Non-Clone
20548555,6096495,Secure Hash,java,0.9723116,Non-Clone
20548557,6096495,Secure Hash,java,0.9488615,Non-Clone
20548845,6096495,Secure Hash,java,0.9693961,Non-Clone
20550747,6096495,Secure Hash,java,0.9715741,Non-Clone
20553375,6096495,Secure Hash,java,0.9487731,Non-Clone
20575056,6096495,Secure Hash,java,0.9494984,Non-Clone
20580517,6096495,Secure Hash,java,0.9721833,Non-Clone
20590180,6096495,Secure Hash,java,0.92515105,Non-Clone
20592333,6096495,Secure Hash,java,0.98034793,Non-Clone
20599607,6096495,Secure Hash,java,0.9584729,Non-Clone
20599608,6096495,Secure Hash,java,0.9731629,Non-Clone
20600880,6096495,Secure Hash,java,0.95310324,Non-Clone
20601498,6096495,Secure Hash,java,0.95445037,Non-Clone
20601501,6096495,Secure Hash,java,0.97663236,Non-Clone
20610235,6096495,Secure Hash,java,0.96031404,Non-Clone
20610238,6096495,Secure Hash,java,0.96808636,Non-Clone
20612570,6096495,Secure Hash,java,0.9746342,Non-Clone
20616263,6096495,Secure Hash,java,0.9754504,Non-Clone
20638386,6096495,Secure Hash,java,0.9623872,Non-Clone
20638387,6096495,Secure Hash,java,0.9623872,Non-Clone
20640438,6096495,Secure Hash,java,0.97318316,Non-Clone
20641706,6096495,Secure Hash,java,0.9738574,Non-Clone
20664295,6096495,Secure Hash,java,0.9540924,Non-Clone
20669286,6096495,Secure Hash,java,0.96505934,Non-Clone
20669287,6096495,Secure Hash,java,0.95005685,Non-Clone
20671273,6096495,Secure Hash,java,0.9516896,Non-Clone
20688904,6096495,Secure Hash,java,0.9693702,Non-Clone
20696093,6096495,Secure Hash,java,0.9455054,Non-Clone
20696095,6096495,Secure Hash,java,0.936817,Non-Clone
20696118,6096495,Secure Hash,java,0.9531597,Non-Clone
20696170,6096495,Secure Hash,java,0.9557544,Non-Clone
20703952,6096495,Secure Hash,java,0.96093,Non-Clone
20710411,6096495,Secure Hash,java,0.9775956,Non-Clone
20723011,6096495,Secure Hash,java,0.9614352,Non-Clone
20744795,6096495,Secure Hash,java,0.9698205,Non-Clone
20744800,6096495,Secure Hash,java,0.9679978,Non-Clone
20744802,6096495,Secure Hash,java,0.97610617,Non-Clone
20744803,6096495,Secure Hash,java,0.96715325,Non-Clone
20744804,6096495,Secure Hash,java,0.9664615,Non-Clone
20750586,6096495,Secure Hash,java,0.95162463,Non-Clone
20756415,6096495,Secure Hash,java,0.9725212,Non-Clone
20781267,6096495,Secure Hash,java,0.9713409,Non-Clone
20786325,6096495,Secure Hash,java,0.94486856,Non-Clone
20793785,6096495,Secure Hash,java,0.9731895,Non-Clone
20817410,6096495,Secure Hash,java,0.9485497,Non-Clone
20817411,6096495,Secure Hash,java,0.9645504,Non-Clone
20828604,6096495,Secure Hash,java,0.95412254,Non-Clone
20828605,6096495,Secure Hash,java,0.95532036,Non-Clone
20828606,6096495,Secure Hash,java,0.95825243,Non-Clone
20832719,6096495,Secure Hash,java,0.9461667,Non-Clone
20833924,6096495,Secure Hash,java,0.94885546,Non-Clone
20835803,6096495,Secure Hash,java,0.95129555,Non-Clone
20856022,6096495,Secure Hash,java,0.97309554,Non-Clone
20868391,6096495,Secure Hash,java,0.97458166,Non-Clone
20892998,6096495,Secure Hash,java,0.9425187,Non-Clone
20901944,6096495,Secure Hash,java,0.96489906,Non-Clone
20903808,6096495,Secure Hash,java,0.94849265,Non-Clone
20907687,6096495,Secure Hash,java,0.9576419,Non-Clone
20919177,6096495,Secure Hash,java,0.94342387,Non-Clone
20920479,6096495,Secure Hash,java,0.97271186,Non-Clone
20926645,6096495,Secure Hash,java,0.95359427,Non-Clone
20926646,6096495,Secure Hash,java,0.96903396,Non-Clone
20933766,6096495,Secure Hash,java,0.95958346,Non-Clone
20936754,6096495,Secure Hash,java,0.9487498,Non-Clone
20957916,6096495,Secure Hash,java,0.95825577,Non-Clone
20958642,6096495,Secure Hash,java,0.96113956,Non-Clone
20961781,6096495,Secure Hash,java,0.9710181,Non-Clone
20970817,6096495,Secure Hash,java,0.97633797,Non-Clone
20972719,6096495,Secure Hash,java,0.943859,Non-Clone
20975581,6096495,Secure Hash,java,0.96503645,Non-Clone
21006820,6096495,Secure Hash,java,0.9675258,Non-Clone
21010347,6096495,Secure Hash,java,0.9675258,Non-Clone
21018137,6096495,Secure Hash,java,0.972821,Non-Clone
21042141,6096495,Secure Hash,java,0.9587226,Non-Clone
21058113,6096495,Secure Hash,java,0.9624072,Non-Clone
21064131,6096495,Secure Hash,java,0.9698101,Non-Clone
21064648,6096495,Secure Hash,java,0.9659809,Non-Clone
21067606,6096495,Secure Hash,java,0.95174474,Non-Clone
21067609,6096495,Secure Hash,java,0.95166624,Non-Clone
21067610,6096495,Secure Hash,java,0.9520018,Non-Clone
21067611,6096495,Secure Hash,java,0.9519013,Non-Clone
21068539,6096495,Secure Hash,java,0.9543514,Non-Clone
21073727,6096495,Secure Hash,java,0.9798645,Non-Clone
21078026,6096495,Secure Hash,java,0.97273266,Non-Clone
21081019,6096495,Secure Hash,java,0.9565999,Non-Clone
21085093,6096495,Secure Hash,java,0.9506005,Non-Clone
21090883,6096495,Secure Hash,java,0.9698788,Non-Clone
21091098,6096495,Secure Hash,java,0.9431379,Non-Clone
21091117,6096495,Secure Hash,java,0.9439206,Non-Clone
21091353,6096495,Secure Hash,java,0.9578901,Non-Clone
21092421,6096495,Secure Hash,java,0.95886606,Non-Clone
21097024,6096495,Secure Hash,java,0.94710505,Non-Clone
21097026,6096495,Secure Hash,java,0.96436435,Non-Clone
21097033,6096495,Secure Hash,java,0.94945645,Non-Clone
21098712,6096495,Secure Hash,java,0.9695722,Non-Clone
21099655,6096495,Secure Hash,java,0.94580424,Non-Clone
21103570,6096495,Secure Hash,java,0.95616126,Non-Clone
21103711,6096495,Secure Hash,java,0.96512413,Non-Clone
21103712,6096495,Secure Hash,java,0.96182895,Non-Clone
21106126,6096495,Secure Hash,java,0.9662365,Non-Clone
21115198,6096495,Secure Hash,java,0.97894454,Non-Clone
21120354,6096495,Secure Hash,java,0.95700395,Non-Clone
21120355,6096495,Secure Hash,java,0.9560587,Non-Clone
21120356,6096495,Secure Hash,java,0.96858156,Non-Clone
21120357,6096495,Secure Hash,java,0.9512156,Non-Clone
21120358,6096495,Secure Hash,java,0.9501795,Non-Clone
21120360,6096495,Secure Hash,java,0.9641043,Non-Clone
21120366,6096495,Secure Hash,java,0.9796666,Non-Clone
21120368,6096495,Secure Hash,java,0.95178574,Non-Clone
21124710,6096495,Secure Hash,java,0.9458957,Non-Clone
21128309,6096495,Secure Hash,java,0.9807025,Non-Clone
21138398,6096495,Secure Hash,java,0.97902143,Non-Clone
21140313,6096495,Secure Hash,java,0.95129555,Non-Clone
21145229,6096495,Secure Hash,java,0.9685887,Non-Clone
21147517,6096495,Secure Hash,java,0.96829087,Non-Clone
21149461,6096495,Secure Hash,java,0.9466224,Non-Clone
21160160,6096495,Secure Hash,java,0.97729594,Non-Clone
21161120,6096495,Secure Hash,java,0.9503765,Non-Clone
21162125,6096495,Secure Hash,java,0.9603048,Non-Clone
21162126,6096495,Secure Hash,java,0.9603048,Non-Clone
21174426,6096495,Secure Hash,java,0.97876537,Non-Clone
21181929,6096495,Secure Hash,java,0.94859934,Non-Clone
21182233,6096495,Secure Hash,java,0.9664674,Non-Clone
21193110,6096495,Secure Hash,java,0.97537965,Non-Clone
21200613,6096495,Secure Hash,java,0.97397137,Non-Clone
21206237,6096495,Secure Hash,java,0.9776525,Non-Clone
21211622,6096495,Secure Hash,java,0.96493137,Non-Clone
21219354,6096495,Secure Hash,java,0.93652743,Non-Clone
21220773,6096495,Secure Hash,java,0.9476699,Non-Clone
21226646,6096495,Secure Hash,java,0.9480443,Non-Clone
21228163,6096495,Secure Hash,java,0.9696853,Non-Clone
21244367,6096495,Secure Hash,java,0.9590616,Non-Clone
21252305,6096495,Secure Hash,java,0.9641186,Non-Clone
21265445,6096495,Secure Hash,java,0.9747354,Non-Clone
21265828,6096495,Secure Hash,java,0.9485497,Non-Clone
21265829,6096495,Secure Hash,java,0.9645504,Non-Clone
21274187,6096495,Secure Hash,java,0.95689905,Non-Clone
21274700,6096495,Secure Hash,java,0.9586815,Non-Clone
21280438,6096495,Secure Hash,java,0.95631576,Non-Clone
21285277,6096495,Secure Hash,java,0.95917666,Non-Clone
21297033,6096495,Secure Hash,java,0.9555918,Non-Clone
21305538,6096495,Secure Hash,java,0.96215886,Non-Clone
21305539,6096495,Secure Hash,java,0.96559393,Non-Clone
21336403,6096495,Secure Hash,java,0.9538785,Non-Clone
21356325,6096495,Secure Hash,java,0.9697525,Non-Clone
21359672,6096495,Secure Hash,java,0.9692828,Non-Clone
21359675,6096495,Secure Hash,java,0.9692828,Non-Clone
21360468,6096495,Secure Hash,java,0.9754493,Non-Clone
21361364,6096495,Secure Hash,java,0.9572927,Non-Clone
21366549,6096495,Secure Hash,java,0.972559,Non-Clone
21369175,6096495,Secure Hash,java,0.9451,Non-Clone
21373300,6096495,Secure Hash,java,0.95661384,Non-Clone
21395267,6096495,Secure Hash,java,0.96822006,Non-Clone
21399449,6096495,Secure Hash,java,0.94661695,Non-Clone
21409121,6096495,Secure Hash,java,0.9756975,Non-Clone
21441803,6096495,Secure Hash,java,0.9758587,Non-Clone
21442967,6096495,Secure Hash,java,0.9542961,Non-Clone
21443712,6096495,Secure Hash,java,0.9563066,Non-Clone
21444295,6096495,Secure Hash,java,0.94961387,Non-Clone
21444300,6096495,Secure Hash,java,0.9522604,Non-Clone
21450813,6096495,Secure Hash,java,0.97435427,Non-Clone
21455866,6096495,Secure Hash,java,0.96680987,Non-Clone
21458723,6096495,Secure Hash,java,0.96614575,Non-Clone
21459587,6096495,Secure Hash,java,0.94633454,Non-Clone
21476557,6096495,Secure Hash,java,0.96248007,Non-Clone
21493845,6096495,Secure Hash,java,0.9482156,Non-Clone
21493847,6096495,Secure Hash,java,0.9392236,Non-Clone
21493849,6096495,Secure Hash,java,0.9630233,Non-Clone
21496373,6096495,Secure Hash,java,0.9725617,Non-Clone
21505549,6096495,Secure Hash,java,0.9523593,Non-Clone
21512736,6096495,Secure Hash,java,0.97932243,Non-Clone
